Zone,Allee,Deplacement,Niveau,longueur,largeur,hauteur,PoidsLimiteTotal
O,51,1906,2,120,110,115,700
O,51,1907,2,120,80,80,700
O,51,1907,3,120,80,90,700
O,51,2001,1,120,110,80,2500
O,51,2001,2,120,80,80,700
O,51,2001,3,120,80,90,700
O,51,2002,1,120,110,120,2500
O,51,2002,2,120,110,115,700
O,51,2003,1,120,110,80,2500
O,51,2003,3,120,80,90,700
O,51,2004,1,120,110,120,2500
O,51,2005,1,120,110,80,2500
O,51,2005,2,120,80,80,700
O,51,2005,3,120,80,90,700
O,51,2006,1,120,110,120,2500
O,51,2006,2,120,110,115,700
O,51,2007,2,120,80,80,700
O,51,2007,3,120,80,90,700
O,51,2101,1,120,110,80,2500
O,51,2101,2,120,110,80,700
O,51,2101,3,120,110,90,700
O,51,2102,1,120,110,115,2500
O,51,2102,2,120,110,120,700
O,51,2103,1,120,110,80,2500
O,51,2103,2,120,110,80,700
O,51,2103,3,120,110,90,700
O,51,2104,1,120,110,115,2500
O,51,2104,2,120,110,120,700
O,51,2201,1,120,110,80,2500
O,51,2201,2,120,80,80,700
O,51,2201,3,120,80,90,700
O,51,2202,1,120,110,120,2500
O,51,2202,2,120,110,115,700
O,51,2203,1,120,110,80,2500
O,51,2203,2,120,80,80,700
O,51,2203,3,120,80,90,700
O,51,2204,1,120,110,120,2500
O,51,2204,2,120,110,115,700
O,51,2205,1,120,110,80,2500
O,51,2205,3,120,80,90,700
O,51,2206,1,120,110,120,2500
O,51,2206,2,120,110,115,700
O,51,2207,2,120,80,80,700
O,51,2207,3,120,80,90,700
O,51,2301,1,120,110,80,2500
O,51,2301,2,120,80,80,700
O,51,2301,3,120,80,90,700
O,51,2302,1,120,110,120,2500
O,51,2302,2,120,110,115,700
O,51,2303,1,120,110,80,2500
O,51,2303,2,120,80,80,700
O,51,2303,3,120,80,90,700
O,51,2304,1,120,110,120,2500
O,51,2304,2,120,110,115,700
O,51,2305,1,120,110,80,2500
O,51,2305,3,120,80,90,700
O,51,2306,1,120,110,120,2500
O,51,2306,2,120,110,115,700
O,51,2307,2,120,80,80,700
O,51,2307,3,120,80,90,700
O,51,2401,1,120,110,195,2500
O,51,2402,1,120,110,195,2500
O,51,2402,2,120,110,85,700
O,51,2403,1,120,110,195,2500
O,51,2403,2,120,110,85,700
O,51,2404,1,120,110,195,2500
O,51,2404,2,120,110,85,700
O,51,2405,1,120,110,195,2500
O,51,2406,1,120,110,195,2500
O,51,2406,2,120,110,85,700
O,51,2501,1,120,110,195,2500
O,51,2502,1,120,110,195,2500
O,51,2502,2,120,110,85,700
O,51,2503,1,120,110,195,2500
O,51,2504,1,120,110,195,2500
O,51,2504,2,120,110,85,700
O,51,2505,1,120,110,195,2500
O,51,2506,1,120,110,195,2500
S,3,2,1,60,24,30,30
S,3,2,2,60,24,30,30
S,3,2,3,60,24,30,30
S,3,2,4,60,24,30,30
S,3,2,5,60,24,30,30
S,3,2,6,60,24,30,30
S,3,4,1,60,24,30,30
S,3,4,2,60,24,30,30
S,3,4,3,60,24,30,30
S,3,4,5,60,24,30,30
S,3,6,1,60,24,30,30
S,3,6,2,60,24,30,30
S,3,6,3,60,24,30,30
S,3,6,4,60,24,30,30
S,3,6,5,60,24,30,30
S,3,8,1,60,24,30,30
S,3,8,2,60,48,30,30
S,3,8,3,60,24,30,30
S,3,8,4,60,24,30,30
S,3,8,5,60,24,30,30
S,3,8,6,60,24,30,30
S,3,10,1,60,24,30,30
S,3,10,3,60,24,30,30
S,3,10,4,60,24,30,30
S,3,10,5,60,24,30,30
S,3,10,6,60,24,30,30
S,3,12,1,60,24,30,30
S,3,12,2,60,24,30,30
S,3,12,3,60,24,30,30
S,3,12,4,60,24,30,30
S,3,12,5,60,24,30,30
S,3,12,6,60,24,30,30
S,3,14,1,60,48,30,30
S,3,14,2,60,24,30,30
S,3,14,3,60,24,30,30
S,3,14,4,60,24,30,30
S,3,14,5,60,24,30,30
S,3,16,2,60,24,30,30
S,3,16,3,60,24,30,30
S,3,16,4,60,24,30,30
S,3,16,5,60,24,30,30
S,3,18,1,60,24,30,30
S,3,18,2,60,24,30,30
S,3,18,3,60,24,30,30
S,3,18,4,60,24,30,30
S,3,18,6,60,24,30,30
S,3,20,2,60,24,30,30
S,3,20,3,60,24,30,30
S,3,20,4,60,24,30,30
S,3,20,5,60,24,30,30
S,3,20,6,60,24,30,30
S,3,22,1,60,24,30,30
S,3,22,2,60,24,30,30
S,3,22,3,60,24,30,30
S,3,22,4,60,24,30,30
S,3,22,5,60,24,30,30
S,3,22,6,60,24,30,30
S,3,24,1,60,24,30,30
S,3,24,2,60,24,30,30
S,3,24,3,60,24,30,30
S,3,24,4,60,24,30,30
S,3,24,5,60,24,30,30
S,3,26,1,60,24,30,30
S,3,26,2,60,24,30,30
S,3,26,3,60,24,30,30
S,3,26,4,60,24,30,30
S,3,26,5,60,24,30,30
S,3,26,6,60,24,30,30
S,3,28,1,60,24,30,30
S,3,28,2,60,24,30,30
S,3,28,3,60,24,30,30
S,3,28,4,60,24,30,30
S,3,28,5,60,24,30,30
S,3,28,6,60,24,30,30
S,3,30,1,60,24,30,30
S,3,30,2,60,24,30,30
S,3,30,3,60,24,30,30
S,3,30,4,60,24,30,30
S,3,30,5,60,24,30,30
S,3,30,6,60,24,30,30
S,3,32,1,60,24,30,30
S,3,32,2,60,24,30,30
S,3,32,3,60,24,30,30
S,3,32,4,60,24,30,30
S,3,32,5,60,24,30,30
S,3,32,6,60,24,30,30
S,3,34,1,60,24,30,30
S,3,34,2,60,24,30,30
S,3,34,3,60,24,30,30
S,3,34,4,60,24,30,30
S,3,34,5,60,24,30,30
S,3,34,6,60,24,30,30
S,3,36,1,60,24,30,30
S,3,36,2,60,24,30,30
S,3,36,3,60,24,30,30
S,3,36,4,60,24,30,30
S,3,36,5,60,24,30,30
S,3,38,1,60,24,30,30
S,3,38,2,60,24,30,30
S,3,38,3,60,24,30,30
S,3,38,4,60,24,30,30
S,3,38,5,60,48,30,30
S,3,40,1,60,24,30,30
S,3,40,2,60,24,30,30
S,3,40,3,60,24,30,30
S,3,40,4,60,24,30,30
S,3,42,1,60,48,30,30
S,3,42,2,60,24,30,30
S,3,42,3,60,24,30,30
S,3,42,4,60,24,30,30
S,3,42,5,60,24,30,30
S,3,44,2,60,24,30,30
S,3,44,3,60,24,30,30
S,3,44,4,60,24,30,30
S,3,44,5,60,24,30,30
S,3,44,6,60,24,30,30
S,3,46,1,60,24,30,30
S,3,46,2,60,24,30,30
S,3,46,3,60,24,30,30
S,3,46,5,60,24,30,30
S,3,46,6,60,24,30,30
S,3,48,2,60,24,30,30
S,3,48,3,60,24,30,30
S,3,48,4,60,24,30,30
S,3,48,5,60,24,30,30
S,3,48,6,60,24,30,30
S,3,50,1,60,24,30,30
S,3,50,2,60,24,30,30
S,3,50,3,60,24,30,30
S,3,50,4,60,24,30,30
S,3,50,5,60,24,30,30
S,3,50,6,60,24,30,30
S,3,52,1,60,24,30,30
S,3,52,2,60,24,30,30
S,3,52,3,60,24,30,30
S,3,52,4,60,24,30,30
S,3,52,5,60,24,30,30
S,3,52,6,60,24,30,30
S,3,54,1,60,24,30,30
S,3,54,3,60,24,30,30
S,3,54,4,60,24,30,30
S,3,54,6,60,24,30,30
S,3,56,1,60,24,30,30
S,3,56,2,60,24,30,30
S,3,56,3,60,24,30,30
S,3,56,4,60,24,30,30
S,3,56,5,60,48,30,30
S,3,56,6,60,24,30,30
S,3,58,2,60,48,30,30
S,3,58,3,60,24,30,30
S,3,58,4,60,24,30,30
S,3,58,6,60,24,30,30
S,3,60,1,60,24,30,30
S,3,62,3,60,24,30,30
S,3,62,4,60,24,30,30
S,3,62,5,60,24,30,30
S,3,62,6,60,24,30,30
S,3,64,1,60,48,30,30
S,3,64,5,60,24,30,30
S,3,64,6,60,24,30,30
S,3,66,3,60,24,30,30
S,3,66,5,60,24,30,30
S,3,66,6,60,24,30,30
S,3,68,1,60,48,30,30
S,3,68,2,60,48,30,30
S,3,68,3,60,72,30,30
S,3,68,4,60,24,30,30
S,3,68,6,60,24,30,30
S,3,70,4,60,24,30,30
S,3,70,6,60,24,30,30
S,3,72,1,60,24,30,30
S,3,72,2,60,24,30,30
S,3,72,4,60,24,30,30
S,3,72,5,60,24,30,30
S,3,72,6,60,24,30,30
S,3,74,2,60,19,30,30
S,3,74,3,60,57,30,30
S,3,74,4,60,19,30,30
S,3,74,5,60,19,30,30
S,3,74,6,60,19,30,30
S,3,76,1,60,19,30,30
S,3,76,2,60,38,30,30
S,3,76,4,60,19,30,30
S,3,76,5,60,19,30,30
S,3,76,6,60,19,30,30
S,3,78,4,60,38,30,30
S,3,78,5,60,19,30,30
S,3,78,6,60,19,30,30
S,3,80,1,60,19,30,30
S,3,80,2,60,19,30,30
S,3,80,3,60,38,30,30
S,3,80,5,60,19,30,30
S,3,80,6,60,19,30,30
S,3,82,4,60,19,30,30
S,3,82,5,60,19,30,30
S,3,82,6,60,19,30,30
S,3,84,2,60,19,30,30
S,3,84,3,60,19,30,30
S,3,84,4,60,19,30,30
S,3,84,5,60,19,30,30
S,3,84,6,60,19,30,30
S,3,86,1,60,38,30,30
S,3,86,2,60,19,30,30
S,3,86,3,60,19,30,30
S,3,86,4,60,38,30,30
S,3,86,5,60,19,30,30
S,3,88,2,60,19,30,30
S,3,88,3,60,19,30,30
S,3,88,5,60,19,30,30
S,3,88,6,60,19,30,30
S,3,90,1,60,19,30,30
S,3,90,2,60,57,30,30
S,3,90,3,60,57,30,30
S,3,90,4,60,38,30,30
S,3,90,5,60,19,30,30
S,3,92,1,60,19,30,30
S,3,92,5,60,57,30,30
S,3,94,1,60,19,30,30
S,3,94,4,60,19,30,30
S,3,96,1,60,19,30,30
S,3,96,2,60,19,30,30
S,3,96,3,60,19,30,30
S,3,96,4,60,38,30,30
S,3,96,6,60,19,30,30
S,3,98,1,60,19,30,30
S,3,98,2,60,57,30,30
S,3,98,3,60,19,30,30
S,3,98,5,60,19,30,30
S,3,98,6,60,19,30,30
S,3,100,4,60,19,30,30
S,3,100,5,60,19,30,30
S,3,102,1,60,19,30,30
S,3,102,5,60,19,30,30
S,3,104,1,60,19,30,30
S,3,104,2,60,19,30,30
S,3,104,3,60,38,30,30
S,3,104,4,60,19,30,30
S,3,104,5,60,19,30,30
S,3,106,1,60,19,30,30
S,3,106,2,60,19,30,30
S,3,106,5,60,38,30,30
S,3,108,1,60,19,30,30
S,3,108,2,60,19,30,30
S,3,108,3,60,19,30,30
S,3,108,4,60,19,30,30
S,3,110,1,60,19,30,30
S,3,110,2,60,19,30,30
S,3,110,3,60,19,30,30
S,3,110,4,60,19,30,30
S,3,110,5,60,19,30,30
S,3,112,1,60,19,30,30
S,3,112,2,60,19,30,30
S,3,112,3,60,19,30,30
S,3,112,4,60,19,30,30
S,3,114,1,60,19,30,30
S,3,114,2,60,19,30,30
S,3,114,3,60,19,30,30
S,3,114,4,60,19,30,30
S,3,114,5,60,19,30,30
S,3,116,1,60,19,30,30
S,3,116,2,60,19,30,30
S,3,116,3,60,19,30,30
S,3,116,4,60,19,30,30
S,3,116,5,60,19,30,30
S,3,118,1,60,19,30,30
S,3,118,2,60,19,30,30
S,3,118,3,60,19,30,30
S,3,118,4,60,19,30,30
S,3,118,5,60,19,30,30
S,3,120,1,60,19,30,30
S,3,120,2,60,19,30,30
S,3,120,3,60,19,30,30
S,3,120,4,60,19,30,30
S,3,120,5,60,19,30,30
S,3,120,6,60,19,30,30
S,3,122,1,39,24,30,30
S,3,122,2,39,24,30,30
S,3,122,3,39,24,30,30
S,3,122,4,39,24,30,30
S,3,122,5,39,24,30,30
S,3,124,1,39,24,30,30
S,3,124,2,39,24,30,30
S,3,124,3,39,24,30,30
S,3,124,4,39,24,30,30
S,3,124,5,39,24,30,30
S,3,124,6,39,24,30,30
S,3,126,1,39,24,30,30
S,3,126,2,39,24,30,30
S,3,126,3,39,24,30,30
S,3,126,4,39,24,30,30
S,3,126,5,39,24,30,30
S,3,126,6,39,24,30,30
S,3,128,1,39,48,30,30
S,3,128,2,39,48,30,30
S,3,128,3,39,48,30,30
S,3,128,4,39,48,30,30
S,3,128,5,39,48,30,30
S,3,128,6,39,48,30,30
S,3,129,1,39,24,30,30
S,3,129,2,39,24,30,30
S,3,129,3,39,24,30,30
S,3,129,4,39,24,30,30
S,3,129,5,39,24,30,30
S,3,130,1,39,24,30,30
S,3,130,2,39,24,30,30
S,3,130,3,39,24,30,30
S,3,130,4,39,24,30,30
S,3,130,5,39,24,30,30
S,3,131,1,39,24,30,30
S,3,131,2,39,24,30,30
S,3,131,3,39,24,30,30
S,3,131,4,39,24,30,30
S,3,131,5,39,24,30,30
S,3,131,6,39,24,30,30
S,3,132,1,39,24,30,30
S,3,132,2,39,24,30,30
S,3,132,3,39,24,30,30
S,3,132,4,39,24,30,30
S,3,132,5,39,24,30,30
S,3,133,1,39,24,30,30
S,3,133,2,39,24,30,30
S,3,133,3,39,48,30,30
S,3,133,4,39,24,30,30
S,3,133,5,39,24,30,30
S,3,133,6,39,24,30,30
S,3,134,1,39,24,30,30
S,3,134,2,39,24,30,30
S,3,134,3,39,24,30,30
S,3,134,4,39,48,30,30
S,3,134,5,39,24,30,30
S,3,135,1,39,24,30,30
S,3,135,2,39,24,30,30
S,3,135,4,39,24,30,30
S,3,135,5,39,24,30,30
S,3,135,6,39,24,30,30
S,3,136,1,39,24,30,30
S,3,136,2,39,24,30,30
S,3,136,3,39,24,30,30
S,3,136,5,39,24,30,30
S,3,136,6,39,24,30,30
S,3,137,1,39,24,30,30
S,3,137,2,39,24,30,30
S,3,137,3,39,24,30,30
S,3,137,4,39,24,30,30
S,3,137,5,39,24,30,30
S,3,138,1,39,24,30,30
S,3,138,2,39,24,30,30
S,3,138,3,39,24,30,30
S,3,138,4,39,24,30,30
S,3,138,5,39,24,30,30
S,3,138,6,39,24,30,30
S,3,139,1,39,24,30,30
S,3,139,2,39,24,30,30
S,3,139,3,39,24,30,30
S,3,139,4,39,24,30,30
S,3,139,5,39,24,30,30
S,3,140,1,39,48,30,30
S,3,140,2,39,24,30,30
S,3,140,3,39,24,30,30
S,3,140,4,39,24,30,30
S,3,140,5,39,24,30,30
S,3,141,1,39,24,30,30
S,3,141,2,39,24,30,30
S,3,141,3,39,24,30,30
S,3,141,4,39,24,30,30
S,3,141,5,39,24,30,30
S,3,142,2,39,24,30,30
S,3,142,3,39,24,30,30
S,3,142,4,39,24,30,30
S,3,142,5,39,24,30,30
S,3,143,1,39,24,30,30
S,3,143,2,39,24,30,30
S,3,143,3,39,24,30,30
S,3,143,4,39,24,30,30
S,3,143,5,39,24,30,30
S,3,144,1,39,24,30,30
S,3,144,2,39,24,30,30
S,3,144,3,39,24,30,30
S,3,144,4,39,24,30,30
S,3,144,5,39,24,30,30
S,3,145,1,39,24,30,30
S,3,145,2,39,24,30,30
S,3,145,3,39,24,30,30
S,3,145,4,39,24,30,30
S,3,145,5,39,24,30,30
S,3,145,6,39,24,30,30
S,3,146,1,39,24,30,30
S,3,146,2,39,24,30,30
S,3,146,3,39,24,30,30
S,3,146,4,39,24,30,30
S,3,146,5,39,24,30,30
S,3,147,1,39,24,30,30
S,3,147,2,39,24,30,30
S,3,147,3,39,24,30,30
S,3,147,4,39,24,30,30
S,3,147,5,39,24,30,30
S,3,147,6,39,24,30,30
S,3,148,1,39,24,30,30
S,3,148,2,39,24,30,30
S,3,148,3,39,24,30,30
S,3,148,4,39,24,30,30
S,3,148,5,39,24,30,30
S,3,149,1,39,24,30,30
S,3,149,2,39,24,30,30
S,3,149,3,39,24,30,30
S,3,149,4,39,24,30,30
S,3,149,5,39,24,30,30
S,3,149,6,39,24,30,30
S,3,150,1,39,24,30,30
S,3,150,2,39,24,30,30
S,3,150,3,39,24,30,30
S,3,150,4,39,24,30,30
S,3,150,5,39,24,30,30
S,3,150,6,39,24,30,30
S,3,151,1,39,24,30,30
S,3,151,2,39,24,30,30
S,3,151,3,39,24,30,30
S,3,151,4,39,24,30,30
S,3,151,5,39,24,30,30
S,3,152,1,39,24,30,30
S,3,152,2,39,24,30,30
S,3,152,3,39,24,30,30
S,3,152,4,39,24,30,30
S,3,152,5,39,24,30,30
S,3,153,1,39,24,30,30
S,3,153,2,39,24,30,30
S,3,153,3,39,24,30,30
S,3,153,4,39,24,30,30
S,3,153,5,39,24,30,30
S,3,153,6,39,24,30,30
S,3,154,1,39,24,30,30
S,3,154,2,39,24,30,30
S,3,154,3,39,24,30,30
S,3,154,4,39,24,30,30
S,3,154,5,39,24,30,30
S,3,154,6,39,24,30,30
S,3,155,1,39,24,30,30
S,3,155,2,39,24,30,30
S,3,155,3,39,24,30,30
S,3,155,4,39,24,30,30
S,3,155,5,39,24,30,30
S,3,156,1,39,24,30,30
S,3,156,2,39,24,30,30
S,3,156,3,39,24,30,30
S,3,156,4,39,24,30,30
S,3,156,5,39,24,30,30
S,3,157,1,39,24,30,30
S,3,157,2,39,24,30,30
S,3,157,3,39,24,30,30
S,3,157,4,39,24,30,30
S,3,157,5,39,24,30,30
S,3,158,1,39,24,30,30
S,3,158,2,39,24,30,30
S,3,158,3,39,24,30,30
S,3,158,4,39,24,30,30
S,3,158,5,39,24,30,30
S,3,158,6,39,24,30,30
S,3,159,1,39,24,30,30
S,3,159,2,39,24,30,30
S,3,159,3,39,24,30,30
S,3,159,4,39,24,30,30
S,3,159,5,39,24,30,30
S,3,160,1,39,24,30,30
S,3,160,2,39,24,30,30
S,3,160,3,39,24,30,30
S,3,160,4,39,48,30,30
S,3,160,5,39,24,30,30
S,3,161,1,39,24,30,30
S,3,161,2,39,24,30,30
S,3,161,3,39,24,30,30
S,3,161,4,39,24,30,30
S,3,161,5,39,24,30,30
S,3,161,6,39,24,30,30
S,3,162,1,39,24,30,30
S,3,162,2,39,24,30,30
S,3,162,3,39,24,30,30
S,3,162,5,39,24,30,30
S,3,163,1,39,24,30,30
S,3,163,2,39,48,30,30
S,3,163,3,39,24,30,30
S,3,163,5,39,24,30,30
S,3,164,1,39,24,30,30
S,3,164,2,39,24,30,30
S,3,164,3,39,24,30,30
S,3,164,4,39,24,30,30
S,3,164,5,39,24,30,30
S,3,165,1,39,24,30,30
S,3,165,3,39,24,30,30
S,3,165,4,39,24,30,30
S,3,165,5,39,24,30,30
S,3,166,1,39,24,30,30
S,3,166,2,39,24,30,30
S,3,166,3,39,24,30,30
S,3,166,4,39,24,30,30
S,3,166,5,39,24,30,30
S,3,166,6,39,24,30,30
S,3,167,1,39,24,30,30
S,3,167,2,39,24,30,30
S,3,167,3,39,24,30,30
S,3,167,4,39,24,30,30
S,3,167,5,39,24,30,30
S,3,167,6,39,24,30,30
S,3,168,1,39,24,30,30
S,3,168,2,39,24,30,30
S,3,168,3,39,24,30,30
S,3,168,4,39,24,30,30
S,3,168,5,39,24,30,30
S,3,169,1,39,24,30,30
S,3,169,2,39,24,30,30
S,3,169,3,39,24,30,30
S,3,169,4,39,24,30,30
S,3,169,5,39,24,30,30
S,3,170,1,39,24,30,30
S,3,170,2,39,24,30,30
S,3,170,3,39,48,30,30
S,3,170,4,39,24,30,30
S,3,170,5,39,24,30,30
S,3,171,1,39,24,30,30
S,3,171,2,39,24,30,30
S,3,171,3,39,24,30,30
S,3,171,4,39,24,30,30
S,3,171,5,39,24,30,30
S,3,172,1,39,24,30,30
S,3,172,2,39,24,30,30
S,3,172,4,39,24,30,30
S,3,172,5,39,24,30,30
S,3,173,1,39,24,30,30
S,3,173,2,39,24,30,30
S,3,173,3,39,24,30,30
S,3,173,5,39,24,30,30
S,3,174,1,39,24,30,30
S,3,174,2,39,24,30,30
S,3,174,3,39,24,30,30
S,3,174,4,39,24,30,30
S,3,174,5,39,24,30,30
S,3,175,1,39,24,30,30
S,3,175,2,39,24,30,30
S,3,175,3,39,24,30,30
S,3,175,4,39,24,30,30
S,3,175,5,39,24,30,30
S,3,176,1,39,24,30,30
S,3,176,2,39,24,30,30
S,3,176,3,39,24,30,30
S,3,176,4,39,24,30,30
S,3,176,5,39,24,30,30
S,3,177,1,39,24,30,30
S,3,177,2,39,24,30,30
S,3,177,3,39,24,30,30
S,3,177,4,39,24,30,30
S,3,177,5,39,24,30,30
S,3,178,1,39,24,30,30
S,3,178,2,39,24,30,30
S,3,178,3,39,24,30,30
S,3,178,4,39,24,30,30
S,3,178,5,39,24,30,30
S,3,179,1,39,24,30,30
S,3,179,2,39,24,30,30
S,3,179,3,39,24,30,30
S,3,179,4,39,24,30,30
S,3,179,5,39,24,30,30
S,3,180,1,39,24,30,30
S,3,180,2,39,24,30,30
S,3,180,3,39,48,30,30
S,3,180,4,39,24,30,30
S,3,180,5,39,24,30,30
S,3,180,6,39,24,30,30
S,3,181,1,39,24,30,30
S,3,181,2,39,24,30,30
S,3,181,3,39,24,30,30
S,3,181,4,39,24,30,30
S,3,181,5,39,24,30,30
S,3,182,1,39,24,30,30
S,3,182,2,39,24,30,30
S,3,182,4,39,24,30,30
S,3,182,5,39,24,30,30
S,3,183,1,39,24,30,30
S,3,183,2,39,24,30,30
S,3,183,3,39,24,30,30
S,3,183,4,39,24,30,30
S,3,183,5,39,24,30,30
S,3,184,1,39,24,30,30
S,3,184,2,39,24,30,30
S,3,184,3,39,24,30,30
S,3,184,4,39,24,30,30
S,3,184,5,39,24,30,30
S,3,185,1,39,24,30,30
S,3,185,2,39,24,30,30
S,3,185,3,39,24,30,30
S,3,185,4,39,24,30,30
S,3,185,5,39,24,30,30
S,3,186,1,39,24,30,30
S,3,186,2,39,24,30,30
S,3,186,3,39,24,30,30
S,3,186,4,39,48,30,30
S,3,186,5,39,24,30,30
S,3,187,1,39,24,30,30
S,3,187,2,39,24,30,30
S,3,187,3,39,24,30,30
S,3,187,4,39,24,30,30
S,3,187,5,39,24,30,30
S,3,188,1,39,24,30,30
S,3,188,2,39,24,30,30
S,3,188,3,39,24,30,30
S,3,188,5,39,24,30,30
S,3,189,1,39,19,30,30
S,3,189,2,39,19,30,30
S,3,189,3,39,19,30,30
S,3,189,4,39,19,30,30
S,3,189,5,39,19,30,30
S,3,190,1,39,19,30,30
S,3,190,2,39,19,30,30
S,3,190,3,39,19,30,30
S,3,190,4,39,19,30,30
S,3,190,5,39,19,30,30
S,3,191,1,39,19,30,30
S,3,191,2,39,19,30,30
S,3,191,3,39,19,30,30
S,3,191,4,39,19,30,30
S,3,191,5,39,19,30,30
S,3,191,6,39,19,30,30
S,3,192,1,39,19,30,30
S,3,192,2,39,19,30,30
S,3,192,3,39,19,30,30
S,3,192,4,39,19,30,30
S,3,192,5,39,19,30,30
S,3,193,1,39,19,30,30
S,3,193,2,39,19,30,30
S,3,193,3,39,19,30,30
S,3,193,4,39,19,30,30
S,3,193,5,39,19,30,30
S,3,194,1,39,19,30,30
S,3,194,2,39,19,30,30
S,3,194,3,39,19,30,30
S,3,194,4,39,19,30,30
S,3,194,5,39,19,30,30
S,3,195,1,39,19,30,30
S,3,195,2,39,19,30,30
S,3,195,3,39,19,30,30
S,3,195,4,39,19,30,30
S,3,195,5,39,19,30,30
S,3,196,1,39,19,30,30
S,3,196,2,39,19,30,30
S,3,196,3,39,19,30,30
S,3,196,4,39,19,30,30
S,3,196,5,39,19,30,30
S,3,197,1,39,19,30,30
S,3,197,2,39,19,30,30
S,3,197,3,39,19,30,30
S,3,197,4,39,19,30,30
S,3,197,5,39,19,30,30
S,3,198,1,39,19,30,30
S,3,198,2,39,19,30,30
S,3,198,3,39,19,30,30
S,3,198,4,39,19,30,30
S,3,198,5,39,19,30,30
S,3,198,6,39,19,30,30
S,3,199,1,39,19,30,30
S,3,199,2,39,19,30,30
S,3,199,3,39,19,30,30
S,3,199,4,39,19,30,30
S,3,199,5,39,19,30,30
S,3,200,1,39,19,30,30
S,3,200,2,39,19,30,30
S,3,200,3,39,19,30,30
S,3,200,4,39,19,30,30
S,3,200,5,39,19,30,30
S,3,201,1,39,19,30,30
S,3,201,2,39,19,30,30
S,3,201,3,39,19,30,30
S,3,201,4,39,19,30,30
S,3,201,5,39,19,30,30
S,3,202,1,39,19,30,30
S,3,202,2,39,19,30,30
S,3,202,4,39,19,30,30
S,3,202,5,39,19,30,30
S,3,202,6,39,19,30,30
S,3,203,1,39,19,30,30
S,3,203,2,39,19,30,30
S,3,203,3,39,19,30,30
S,3,203,4,39,19,30,30
S,3,203,5,39,19,30,30
S,3,204,1,39,19,30,30
S,3,204,2,39,19,30,30
S,3,204,3,39,19,30,30
S,3,204,4,39,19,30,30
S,3,204,5,39,19,30,30
S,3,205,1,39,19,30,30
S,3,205,2,39,19,30,30
S,3,205,3,39,19,30,30
S,3,205,4,39,19,30,30
S,3,205,5,39,19,30,30
S,3,205,6,39,19,30,30
S,3,206,1,39,19,30,30
S,3,206,2,39,19,30,30
S,3,206,3,39,19,30,30
S,3,206,4,39,19,30,30
S,3,206,5,39,19,30,30
S,3,207,1,39,19,30,30
S,3,207,2,39,19,30,30
S,3,207,3,39,19,30,30
S,3,207,4,39,19,30,30
S,3,207,5,39,19,30,30
S,3,207,6,39,19,30,30
S,3,208,1,39,19,30,30
S,3,208,2,39,19,30,30
S,3,208,3,39,19,30,30
S,3,208,4,39,19,30,30
S,3,208,5,39,19,30,30
S,3,208,6,39,19,30,30
S,3,209,1,39,19,30,30
S,3,209,2,39,38,30,30
S,3,209,3,39,19,30,30
S,3,209,4,39,19,30,30
S,3,209,5,39,19,30,30
S,3,210,1,39,19,30,30
S,3,210,2,39,19,30,30
S,3,210,3,39,19,30,30
S,3,210,4,39,19,30,30
S,3,210,5,39,19,30,30
S,3,210,6,39,19,30,30
S,3,211,1,39,19,30,30
S,3,211,3,39,19,30,30
S,3,211,4,39,19,30,30
S,3,211,5,39,19,30,30
S,3,212,1,39,19,30,30
S,3,212,2,39,19,30,30
S,3,212,3,39,19,30,30
S,3,212,4,39,19,30,30
S,3,212,5,39,19,30,30
S,3,213,1,39,19,30,30
S,3,213,2,39,19,30,30
S,3,213,3,39,19,30,30
S,3,213,4,39,19,30,30
S,3,213,5,39,19,30,30
S,3,213,6,39,19,30,30
S,3,214,1,39,19,30,30
S,3,214,2,39,19,30,30
S,3,214,3,39,19,30,30
S,3,214,4,39,19,30,30
S,3,214,5,39,19,30,30
S,3,215,1,39,19,30,30
S,3,215,2,39,19,30,30
S,3,215,3,39,19,30,30
S,3,215,4,39,19,30,30
S,3,215,5,39,19,30,30
S,3,215,6,39,19,30,30
S,3,216,1,39,19,30,30
S,3,216,2,39,19,30,30
S,3,216,3,39,19,30,30
S,3,216,4,39,19,30,30
S,3,216,5,39,19,30,30
S,3,216,6,39,19,30,30
S,3,217,1,39,19,30,30
S,3,217,2,39,19,30,30
S,3,217,3,39,19,30,30
S,3,217,4,39,19,30,30
S,3,217,5,39,19,30,30
S,3,217,6,39,19,30,30
S,3,218,1,39,19,30,30
S,3,218,2,39,19,30,30
S,3,218,3,39,19,30,30
S,3,218,4,39,19,30,30
S,3,218,5,39,19,30,30
S,3,219,1,39,19,30,30
S,3,219,2,39,19,30,30
S,3,219,3,39,19,30,30
S,3,219,4,39,19,30,30
S,3,219,5,39,19,30,30
S,3,219,6,39,19,30,30
S,3,220,1,39,19,30,30
S,3,220,2,39,38,30,30
S,3,220,3,39,19,30,30
S,3,220,4,39,19,30,30
S,3,220,5,39,19,30,30
S,3,221,1,39,19,30,30
S,3,221,2,39,19,30,30
S,3,221,3,39,19,30,30
S,3,221,4,39,19,30,30
S,3,221,5,39,19,30,30
S,3,222,1,39,19,30,30
S,3,222,3,39,19,30,30
S,3,222,4,39,19,30,30
S,3,222,5,39,19,30,30
S,3,223,1,39,19,30,30
S,3,223,2,39,19,30,30
S,3,223,3,39,19,30,30
S,3,223,4,39,19,30,30
