Zone,Allee,Deplacement,Niveau,longueur,largeur,hauteur,PoidsLimiteTotal,PoidsLimiteUnitaire,X,Y,Z,pictogramme,utilisateur,DateModif,DateCrea,Type1,Type2,Type3
S,3,50,10,40,12,38,20,,,,,,,,,,,
S,3,51,1,40,24,38,20,,,,,,,,,,,
S,3,51,2,40,24,38,20,,,,,,,,,,,
S,3,51,3,40,24,38,20,,,,,,,,,,,
S,3,51,4,40,24,38,20,,,,,,,,,,,
S,3,51,5,40,24,38,20,,,,,,,,,,,
S,3,51,6,40,12,38,20,,,,,,,,,,,
S,3,51,7,40,12,38,20,,,,,,,,,,,
S,3,51,8,40,12,38,20,,,,,,,,,,,
S,3,51,9,40,12,38,20,,,,,,,,,,,
S,3,51,10,40,12,38,20,,,,,,,,,,,
S,3,52,1,40,24,38,20,,,,,,,,,,,
S,3,52,2,40,24,38,20,,,,,,,,,,,
S,3,52,3,40,24,38,20,,,,,,,,,,,
S,3,52,4,40,24,38,20,,,,,,,,,,,
S,3,52,5,40,24,38,20,,,,,,,,,,,
S,3,52,6,40,12,38,20,,,,,,,,,,,
S,3,52,7,40,12,38,20,,,,,,,,,,,
S,3,52,8,40,12,38,20,,,,,,,,,,,
S,3,52,9,40,12,38,20,,,,,,,,,,,
S,3,52,10,40,12,38,20,,,,,,,,,,,
S,3,53,1,40,24,38,20,,,,,,,,,,,
S,3,53,2,40,24,38,20,,,,,,,,,,,
S,3,53,3,40,24,38,20,,,,,,,,,,,
S,3,53,4,40,24,38,20,,,,,,,,,,,
S,3,53,5,40,24,38,20,,,,,,,,,,,
S,3,53,6,40,12,38,20,,,,,,,,,,,
S,3,53,7,40,12,38,20,,,,,,,,,,,
S,3,53,8,40,12,38,20,,,,,,,,,,,
S,3,53,9,40,12,38,20,,,,,,,,,,,
S,3,53,10,40,12,38,20,,,,,,,,,,,
S,3,54,1,40,24,38,20,,,,,,,,,,,
S,3,54,2,40,24,38,20,,,,,,,,,,,
S,3,54,3,40,24,38,20,,,,,,,,,,,
S,3,54,4,40,24,38,20,,,,,,,,,,,
S,3,54,5,40,24,38,20,,,,,,,,,,,
S,3,54,6,40,12,38,20,,,,,,,,,,,
S,3,54,7,40,12,38,20,,,,,,,,,,,
S,3,54,8,40,12,38,20,,,,,,,,,,,
S,3,54,9,40,12,38,20,,,,,,,,,,,
S,3,54,10,40,12,38,20,,,,,,,,,,,
S,3,55,1,40,24,38,20,,,,,,,,,,,
S,3,55,2,40,24,38,20,,,,,,,,,,,
S,3,55,3,40,24,38,20,,,,,,,,,,,
S,3,55,4,40,24,38,20,,,,,,,,,,,
S,3,55,5,40,24,38,20,,,,,,,,,,,
S,3,55,6,40,12,38,20,,,,,,,,,,,
S,3,55,7,40,12,38,20,,,,,,,,,,,
S,3,55,8,40,12,38,20,,,,,,,,,,,
S,3,55,9,40,12,38,20,,,,,,,,,,,
S,3,55,10,40,12,38,20,,,,,,,,,,,
S,3,56,1,40,24,38,20,,,,,,,,,,,
S,3,56,2,40,24,38,20,,,,,,,,,,,
S,3,56,3,40,24,38,20,,,,,,,,,,,
S,3,56,4,40,24,38,20,,,,,,,,,,,
S,3,56,5,40,24,38,20,,,,,,,,,,,
S,3,56,6,40,12,38,20,,,,,,,,,,,
S,3,56,7,40,12,38,20,,,,,,,,,,,
S,3,56,8,40,12,38,20,,,,,,,,,,,
S,3,56,9,40,12,38,20,,,,,,,,,,,
S,3,56,10,40,12,38,20,,,,,,,,,,,
S,3,57,1,40,24,38,20,,,,,,,,,,,
S,3,57,2,40,24,38,20,,,,,,,,,,,
S,3,57,3,40,24,38,20,,,,,,,,,,,
S,3,57,4,40,24,38,20,,,,,,,,,,,
S,3,57,5,40,24,38,20,,,,,,,,,,,
S,3,57,6,40,12,38,20,,,,,,,,,,,
S,3,57,7,40,12,38,20,,,,,,,,,,,
S,3,57,8,40,12,38,20,,,,,,,,,,,
S,3,57,9,40,12,38,20,,,,,,,,,,,
S,3,57,10,40,12,38,20,,,,,,,,,,,
S,3,58,1,40,24,38,20,,,,,,,,,,,
S,3,58,2,40,24,38,20,,,,,,,,,,,
S,3,58,3,40,24,38,20,,,,,,,,,,,
S,3,58,4,40,24,38,20,,,,,,,,,,,
S,3,58,5,40,24,38,20,,,,,,,,,,,
S,3,58,6,40,12,38,20,,,,,,,,,,,
S,3,58,7,40,12,38,20,,,,,,,,,,,
S,3,58,8,40,12,38,20,,,,,,,,,,,
S,3,58,9,40,12,38,20,,,,,,,,,,,
S,3,58,10,40,12,38,20,,,,,,,,,,,
S,3,59,1,40,24,38,20,,,,,,,,,,,
S,3,59,2,40,24,38,20,,,,,,,,,,,
S,3,59,3,40,24,38,20,,,,,,,,,,,
S,3,59,4,40,24,38,20,,,,,,,,,,,
S,3,59,5,40,24,38,20,,,,,,,,,,,
S,3,59,6,40,12,38,20,,,,,,,,,,,
S,3,59,7,40,12,38,20,,,,,,,,,,,
S,3,59,8,40,12,38,20,,,,,,,,,,,
S,3,59,9,40,12,38,20,,,,,,,,,,,
S,3,59,10,40,12,38,20,,,,,,,,,,,
S,3,60,1,40,24,38,20,,,,,,,,,,,
S,3,60,2,40,24,38,20,,,,,,,,,,,
S,3,60,3,40,24,38,20,,,,,,,,,,,
S,3,60,4,40,24,38,20,,,,,,,,,,,
S,3,60,5,40,24,38,20,,,,,,,,,,,
S,3,60,6,40,12,38,20,,,,,,,,,,,
S,3,60,7,40,12,38,20,,,,,,,,,,,
S,3,60,8,40,12,38,20,,,,,,,,,,,
S,3,60,9,40,12,38,20,,,,,,,,,,,
S,3,60,10,40,12,38,20,,,,,,,,,,,
S,3,61,1,40,24,38,20,,,,,,,,,,,
S,3,61,2,40,24,38,20,,,,,,,,,,,
S,3,61,3,40,24,38,20,,,,,,,,,,,
S,3,61,4,40,24,38,20,,,,,,,,,,,
S,3,61,5,40,24,38,20,,,,,,,,,,,
S,3,61,6,40,12,38,20,,,,,,,,,,,
S,3,61,7,40,12,38,20,,,,,,,,,,,
S,3,61,8,40,12,38,20,,,,,,,,,,,
S,3,61,9,40,12,38,20,,,,,,,,,,,
S,3,61,10,40,12,38,20,,,,,,,,,,,
S,3,62,1,40,24,38,20,,,,,,,,,,,
S,3,62,2,40,24,38,20,,,,,,,,,,,
S,3,62,3,40,24,38,20,,,,,,,,,,,
S,3,62,4,40,24,38,20,,,,,,,,,,,
S,3,62,5,40,24,38,20,,,,,,,,,,,
S,3,62,6,40,12,38,20,,,,,,,,,,,
S,3,62,7,40,12,38,20,,,,,,,,,,,
S,3,62,8,40,12,38,20,,,,,,,,,,,
S,3,62,9,40,12,38,20,,,,,,,,,,,
S,3,62,10,40,12,38,20,,,,,,,,,,,
S,3,63,1,40,24,38,20,,,,,,,,,,,
S,3,63,2,40,24,38,20,,,,,,,,,,,
S,3,63,3,40,24,38,20,,,,,,,,,,,
S,3,63,4,40,24,38,20,,,,,,,,,,,
S,3,63,5,40,24,38,20,,,,,,,,,,,
S,3,63,6,40,12,38,20,,,,,,,,,,,
S,3,63,7,40,12,38,20,,,,,,,,,,,
S,3,63,8,40,12,38,20,,,,,,,,,,,
S,3,63,9,40,12,38,20,,,,,,,,,,,
S,3,63,10,40,12,38,20,,,,,,,,,,,
S,3,64,1,40,24,38,20,,,,,,,,,,,
S,3,64,2,40,24,38,20,,,,,,,,,,,
S,3,64,3,40,24,38,20,,,,,,,,,,,
S,3,64,4,40,24,38,20,,,,,,,,,,,
S,3,64,5,40,24,38,20,,,,,,,,,,,
S,3,64,6,40,12,38,20,,,,,,,,,,,
S,3,64,7,40,12,38,20,,,,,,,,,,,
S,3,64,8,40,12,38,20,,,,,,,,,,,
S,3,64,9,40,12,38,20,,,,,,,,,,,
S,3,64,10,40,12,38,20,,,,,,,,,,,
S,3,65,1,40,24,38,20,,,,,,,,,,,
S,3,65,2,40,24,38,20,,,,,,,,,,,
S,3,65,3,40,24,38,20,,,,,,,,,,,
S,3,65,4,40,24,38,20,,,,,,,,,,,
S,3,65,5,40,24,38,20,,,,,,,,,,,
S,3,65,6,40,12,38,20,,,,,,,,,,,
S,3,65,7,40,12,38,20,,,,,,,,,,,
S,3,65,8,40,12,38,20,,,,,,,,,,,
S,3,65,9,40,12,38,20,,,,,,,,,,,
S,3,65,10,40,12,38,20,,,,,,,,,,,
S,3,66,1,40,24,38,20,,,,,,,,,,,
S,3,66,2,40,24,38,20,,,,,,,,,,,
S,3,66,3,40,24,38,20,,,,,,,,,,,
S,3,66,4,40,24,38,20,,,,,,,,,,,
S,3,66,5,40,24,38,20,,,,,,,,,,,
S,3,66,6,40,12,38,20,,,,,,,,,,,
S,3,66,7,40,12,38,20,,,,,,,,,,,
S,3,66,8,40,12,38,20,,,,,,,,,,,
S,3,66,9,40,12,38,20,,,,,,,,,,,
S,3,66,10,40,12,38,20,,,,,,,,,,,
S,3,67,1,40,24,38,20,,,,,,,,,,,
S,3,67,2,40,24,38,20,,,,,,,,,,,
S,3,67,3,40,24,38,20,,,,,,,,,,,
S,3,67,4,40,24,38,20,,,,,,,,,,,
S,3,67,5,40,24,38,20,,,,,,,,,,,
S,3,67,6,40,12,38,20,,,,,,,,,,,
S,3,67,7,40,12,38,20,,,,,,,,,,,
S,3,67,8,40,12,38,20,,,,,,,,,,,
S,3,67,9,40,12,38,20,,,,,,,,,,,
S,3,67,10,40,12,38,20,,,,,,,,,,,
S,3,68,1,40,24,38,20,,,,,,,,,,,
S,3,68,2,40,24,38,20,,,,,,,,,,,
S,3,68,3,40,24,38,20,,,,,,,,,,,
S,3,68,4,40,24,38,20,,,,,,,,,,,
S,3,68,5,40,24,38,20,,,,,,,,,,,
S,3,68,6,40,12,38,20,,,,,,,,,,,
S,3,68,7,40,12,38,20,,,,,,,,,,,
S,3,68,8,40,12,38,20,,,,,,,,,,,
S,3,68,9,40,12,38,20,,,,,,,,,,,
S,3,68,10,40,12,38,20,,,,,,,,,,,
S,3,69,1,40,24,38,20,,,,,,,,,,,
S,3,69,2,40,24,38,20,,,,,,,,,,,
S,3,69,3,40,24,38,20,,,,,,,,,,,
S,3,69,4,40,24,38,20,,,,,,,,,,,
S,3,69,5,40,24,38,20,,,,,,,,,,,
S,3,69,6,40,12,38,20,,,,,,,,,,,
S,3,69,7,40,12,38,20,,,,,,,,,,,
S,3,69,8,40,12,38,20,,,,,,,,,,,
S,3,69,9,40,12,38,20,,,,,,,,,,,
S,3,69,10,40,12,38,20,,,,,,,,,,,
S,3,70,1,40,24,38,20,,,,,,,,,,,
S,3,70,2,40,24,38,20,,,,,,,,,,,
S,3,70,3,40,24,38,20,,,,,,,,,,,
S,3,70,4,40,24,38,20,,,,,,,,,,,
S,3,70,5,40,24,38,20,,,,,,,,,,,
S,3,70,6,40,12,38,20,,,,,,,,,,,
S,3,70,7,40,12,38,20,,,,,,,,,,,
S,3,70,8,40,12,38,20,,,,,,,,,,,
S,3,70,9,40,12,38,20,,,,,,,,,,,
S,3,70,10,40,12,38,20,,,,,,,,,,,
S,3,71,1,40,24,38,20,,,,,,,,,,,
S,3,71,2,40,24,38,20,,,,,,,,,,,
S,3,71,3,40,24,38,20,,,,,,,,,,,
S,3,71,4,40,24,38,20,,,,,,,,,,,
S,3,71,5,40,24,38,20,,,,,,,,,,,
S,3,71,6,40,12,38,20,,,,,,,,,,,
S,3,71,7,40,12,38,20,,,,,,,,,,,
S,3,71,8,40,12,38,20,,,,,,,,,,,
S,3,71,9,40,12,38,20,,,,,,,,,,,
S,3,71,10,40,12,38,20,,,,,,,,,,,
S,3,72,1,40,24,38,20,,,,,,,,,,,
S,3,72,2,40,24,38,20,,,,,,,,,,,
S,3,72,3,40,24,38,20,,,,,,,,,,,
S,3,72,4,40,24,38,20,,,,,,,,,,,
S,3,72,5,40,24,38,20,,,,,,,,,,,
S,3,72,6,40,12,38,20,,,,,,,,,,,
S,3,72,7,40,12,38,20,,,,,,,,,,,
S,3,72,8,40,12,38,20,,,,,,,,,,,
S,3,72,9,40,12,38,20,,,,,,,,,,,
S,3,72,10,40,12,38,20,,,,,,,,,,,
S,3,73,1,40,24,38,20,,,,,,,,,,,
S,3,73,2,40,24,38,20,,,,,,,,,,,
S,3,73,3,40,24,38,20,,,,,,,,,,,
S,3,73,4,40,24,38,20,,,,,,,,,,,
S,3,73,5,40,24,38,20,,,,,,,,,,,
S,3,73,6,40,12,38,20,,,,,,,,,,,
S,3,73,7,40,12,38,20,,,,,,,,,,,
S,3,73,8,40,12,38,20,,,,,,,,,,,
S,3,73,9,40,12,38,20,,,,,,,,,,,
S,3,73,10,40,12,38,20,,,,,,,,,,,
S,3,74,1,40,24,38,20,,,,,,,,,,,
S,3,74,2,40,24,38,20,,,,,,,,,,,
S,3,74,3,40,24,38,20,,,,,,,,,,,
S,3,74,4,40,24,38,20,,,,,,,,,,,
S,3,74,5,40,24,38,20,,,,,,,,,,,
S,3,74,6,40,12,38,20,,,,,,,,,,,
S,3,74,7,40,12,38,20,,,,,,,,,,,
S,3,74,8,40,12,38,20,,,,,,,,,,,
S,3,74,9,40,12,38,20,,,,,,,,,,,
S,3,74,10,40,12,38,20,,,,,,,,,,,
S,3,75,1,40,24,38,20,,,,,,,,,,,
S,3,75,2,40,24,38,20,,,,,,,,,,,
S,3,75,3,40,24,38,20,,,,,,,,,,,
S,3,75,4,40,24,38,20,,,,,,,,,,,
S,3,75,5,40,24,38,20,,,,,,,,,,,
S,3,75,6,40,12,38,20,,,,,,,,,,,
S,3,75,7,40,12,38,20,,,,,,,,,,,
S,3,75,8,40,12,38,20,,,,,,,,,,,
S,3,75,9,40,12,38,20,,,,,,,,,,,
S,3,75,10,40,12,38,20,,,,,,,,,,,
S,3,76,1,40,24,38,20,,,,,,,,,,,
S,3,76,2,40,24,38,20,,,,,,,,,,,
S,3,76,3,40,24,38,20,,,,,,,,,,,
S,3,76,4,40,24,38,20,,,,,,,,,,,
S,3,76,5,40,24,38,20,,,,,,,,,,,
S,3,76,6,40,12,38,20,,,,,,,,,,,
S,3,76,7,40,12,38,20,,,,,,,,,,,
S,3,76,8,40,12,38,20,,,,,,,,,,,
S,3,76,9,40,12,38,20,,,,,,,,,,,
S,3,76,10,40,12,38,20,,,,,,,,,,,
S,3,77,1,40,24,38,20,,,,,,,,,,,
S,3,77,2,40,24,38,20,,,,,,,,,,,
S,3,77,3,40,24,38,20,,,,,,,,,,,
S,3,77,4,40,24,38,20,,,,,,,,,,,
S,3,77,5,40,24,38,20,,,,,,,,,,,
S,3,77,6,40,12,38,20,,,,,,,,,,,
S,3,77,7,40,12,38,20,,,,,,,,,,,
S,3,77,8,40,12,38,20,,,,,,,,,,,
S,3,77,9,40,12,38,20,,,,,,,,,,,
S,3,77,10,40,12,38,20,,,,,,,,,,,
S,3,78,1,40,24,38,20,,,,,,,,,,,
S,3,78,2,40,24,38,20,,,,,,,,,,,
S,3,78,3,40,24,38,20,,,,,,,,,,,
S,3,78,4,40,24,38,20,,,,,,,,,,,
S,3,78,5,40,24,38,20,,,,,,,,,,,
S,3,78,6,40,12,38,20,,,,,,,,,,,
S,3,78,7,40,12,38,20,,,,,,,,,,,
S,3,78,8,40,12,38,20,,,,,,,,,,,
S,3,78,9,40,12,38,20,,,,,,,,,,,
S,3,78,10,40,12,38,20,,,,,,,,,,,
S,3,79,1,40,24,38,20,,,,,,,,,,,
S,3,79,2,40,24,38,20,,,,,,,,,,,
S,3,79,3,40,24,38,20,,,,,,,,,,,
S,3,79,4,40,24,38,20,,,,,,,,,,,
S,3,79,5,40,24,38,20,,,,,,,,,,,
S,3,79,6,40,12,38,20,,,,,,,,,,,
S,3,79,7,40,12,38,20,,,,,,,,,,,
S,3,79,8,40,12,38,20,,,,,,,,,,,
S,3,79,9,40,12,38,20,,,,,,,,,,,
S,3,79,10,40,12,38,20,,,,,,,,,,,
S,3,80,1,40,24,38,20,,,,,,,,,,,
S,3,80,2,40,24,38,20,,,,,,,,,,,
S,3,80,3,40,24,38,20,,,,,,,,,,,
S,3,80,4,40,24,38,20,,,,,,,,,,,
S,3,80,5,40,24,38,20,,,,,,,,,,,
S,3,80,6,40,12,38,20,,,,,,,,,,,
S,3,80,7,40,12,38,20,,,,,,,,,,,
S,3,80,8,40,12,38,20,,,,,,,,,,,
S,3,80,9,40,12,38,20,,,,,,,,,,,
S,3,80,10,40,12,38,20,,,,,,,,,,,
S,3,81,1,40,24,38,20,,,,,,,,,,,
S,3,81,2,40,24,38,20,,,,,,,,,,,
S,3,81,3,40,24,38,20,,,,,,,,,,,
S,3,81,4,40,24,38,20,,,,,,,,,,,
S,3,81,5,40,24,38,20,,,,,,,,,,,
S,3,81,6,40,12,38,20,,,,,,,,,,,
S,3,81,7,40,12,38,20,,,,,,,,,,,
S,3,81,8,40,12,38,20,,,,,,,,,,,
S,3,81,9,40,12,38,20,,,,,,,,,,,
S,3,81,10,40,12,38,20,,,,,,,,,,,
S,3,82,1,40,24,38,20,,,,,,,,,,,
S,3,82,2,40,24,38,20,,,,,,,,,,,
S,3,82,3,40,24,38,20,,,,,,,,,,,
S,3,82,4,40,24,38,20,,,,,,,,,,,
S,3,82,5,40,24,38,20,,,,,,,,,,,
S,3,82,6,40,12,38,20,,,,,,,,,,,
S,3,82,7,40,12,38,20,,,,,,,,,,,
S,3,82,8,40,12,38,20,,,,,,,,,,,
S,3,82,9,40,12,38,20,,,,,,,,,,,
S,3,82,10,40,12,38,20,,,,,,,,,,,
S,3,83,1,40,24,38,20,,,,,,,,,,,
S,3,83,2,40,24,38,20,,,,,,,,,,,
S,3,83,3,40,24,38,20,,,,,,,,,,,
S,3,83,4,40,24,38,20,,,,,,,,,,,
S,3,83,5,40,24,38,20,,,,,,,,,,,
S,3,83,6,40,12,38,20,,,,,,,,,,,
S,3,83,7,40,12,38,20,,,,,,,,,,,
S,3,83,8,40,12,38,20,,,,,,,,,,,
S,3,83,9,40,12,38,20,,,,,,,,,,,
S,3,83,10,40,12,38,20,,,,,,,,,,,
S,3,84,1,40,24,38,20,,,,,,,,,,,
S,3,84,2,40,24,38,20,,,,,,,,,,,
S,3,84,3,40,24,38,20,,,,,,,,,,,
S,3,84,4,40,24,38,20,,,,,,,,,,,
S,3,84,5,40,24,38,20,,,,,,,,,,,
S,3,84,6,40,12,38,20,,,,,,,,,,,
S,3,84,7,40,12,38,20,,,,,,,,,,,
S,3,84,8,40,12,38,20,,,,,,,,,,,
S,3,84,9,40,12,38,20,,,,,,,,,,,
S,3,84,10,40,12,38,20,,,,,,,,,,,
S,3,85,1,40,24,38,20,,,,,,,,,,,
S,3,85,2,40,24,38,20,,,,,,,,,,,
S,3,85,3,40,24,38,20,,,,,,,,,,,
S,3,85,4,40,24,38,20,,,,,,,,,,,
S,3,85,5,40,24,38,20,,,,,,,,,,,
S,3,85,6,40,12,38,20,,,,,,,,,,,
S,3,85,7,40,12,38,20,,,,,,,,,,,
S,3,85,8,40,12,38,20,,,,,,,,,,,
S,3,85,9,40,12,38,20,,,,,,,,,,,
S,3,85,10,40,12,38,20,,,,,,,,,,,
S,3,86,1,40,24,38,20,,,,,,,,,,,
S,3,86,2,40,24,38,20,,,,,,,,,,,
S,3,86,3,40,24,38,20,,,,,,,,,,,
S,3,86,4,40,24,38,20,,,,,,,,,,,
S,3,86,5,40,24,38,20,,,,,,,,,,,
S,3,86,6,40,12,38,20,,,,,,,,,,,
S,3,86,7,40,12,38,20,,,,,,,,,,,
S,3,86,8,40,12,38,20,,,,,,,,,,,
S,3,86,9,40,12,38,20,,,,,,,,,,,
S,3,86,10,40,12,38,20,,,,,,,,,,,
S,3,87,1,40,24,38,20,,,,,,,,,,,
S,3,87,2,40,24,38,20,,,,,,,,,,,
S,3,87,3,40,24,38,20,,,,,,,,,,,
S,3,87,4,40,24,38,20,,,,,,,,,,,
S,3,87,5,40,24,38,20,,,,,,,,,,,
S,3,87,6,40,12,38,20,,,,,,,,,,,
S,3,87,7,40,12,38,20,,,,,,,,,,,
S,3,87,8,40,12,38,20,,,,,,,,,,,
S,3,87,9,40,12,38,20,,,,,,,,,,,
S,3,87,10,40,12,38,20,,,,,,,,,,,
S,3,88,1,40,24,38,20,,,,,,,,,,,
S,3,88,2,40,24,38,20,,,,,,,,,,,
S,3,88,3,40,24,38,20,,,,,,,,,,,
S,3,88,4,40,24,38,20,,,,,,,,,,,
S,3,88,5,40,24,38,20,,,,,,,,,,,
S,3,88,6,40,12,38,20,,,,,,,,,,,
S,3,88,7,40,12,38,20,,,,,,,,,,,
S,3,88,8,40,12,38,20,,,,,,,,,,,
S,3,88,9,40,12,38,20,,,,,,,,,,,
S,3,88,10,40,12,38,20,,,,,,,,,,,
S,3,89,1,40,24,38,20,,,,,,,,,,,
S,3,89,2,40,24,38,20,,,,,,,,,,,
S,3,89,3,40,24,38,20,,,,,,,,,,,
S,3,89,4,40,24,38,20,,,,,,,,,,,
S,3,89,5,40,24,38,20,,,,,,,,,,,
S,3,89,6,40,12,38,20,,,,,,,,,,,
S,3,89,7,40,12,38,20,,,,,,,,,,,
S,3,89,8,40,12,38,20,,,,,,,,,,,
S,3,89,9,40,12,38,20,,,,,,,,,,,
S,3,89,10,40,12,38,20,,,,,,,,,,,
S,3,90,1,40,24,38,20,,,,,,,,,,,
S,3,90,2,40,24,38,20,,,,,,,,,,,
S,3,90,3,40,24,38,20,,,,,,,,,,,
S,3,90,4,40,24,38,20,,,,,,,,,,,
S,3,90,5,40,24,38,20,,,,,,,,,,,
S,3,90,6,40,12,38,20,,,,,,,,,,,
S,3,90,7,40,12,38,20,,,,,,,,,,,
S,3,90,8,40,12,38,20,,,,,,,,,,,
S,3,90,9,40,12,38,20,,,,,,,,,,,
S,3,90,10,40,12,38,20,,,,,,,,,,,
S,3,91,1,40,24,38,20,,,,,,,,,,,
S,3,91,2,40,24,38,20,,,,,,,,,,,
S,3,91,3,40,24,38,20,,,,,,,,,,,
S,3,91,4,40,24,38,20,,,,,,,,,,,
S,3,91,5,40,24,38,20,,,,,,,,,,,
S,3,91,6,40,12,38,20,,,,,,,,,,,
S,3,91,7,40,12,38,20,,,,,,,,,,,
S,3,91,8,40,12,38,20,,,,,,,,,,,
S,3,91,9,40,12,38,20,,,,,,,,,,,
S,3,91,10,40,12,38,20,,,,,,,,,,,
S,3,92,1,40,24,38,20,,,,,,,,,,,
S,3,92,2,40,24,38,20,,,,,,,,,,,
S,3,92,3,40,24,38,20,,,,,,,,,,,
S,3,92,4,40,24,38,20,,,,,,,,,,,
S,3,92,5,40,24,38,20,,,,,,,,,,,
S,3,92,6,40,12,38,20,,,,,,,,,,,
S,3,92,7,40,12,38,20,,,,,,,,,,,
S,3,92,8,40,12,38,20,,,,,,,,,,,
S,3,92,9,40,12,38,20,,,,,,,,,,,
S,3,92,10,40,12,38,20,,,,,,,,,,,
S,3,93,1,40,24,38,20,,,,,,,,,,,
S,3,93,2,40,24,38,20,,,,,,,,,,,
S,3,93,3,40,24,38,20,,,,,,,,,,,
S,3,93,4,40,24,38,20,,,,,,,,,,,
S,3,93,5,40,24,38,20,,,,,,,,,,,
S,3,93,6,40,12,38,20,,,,,,,,,,,
S,3,93,7,40,12,38,20,,,,,,,,,,,
S,3,93,8,40,12,38,20,,,,,,,,,,,
S,3,93,9,40,12,38,20,,,,,,,,,,,
S,3,93,10,40,12,38,20,,,,,,,,,,,
S,3,94,1,40,24,38,20,,,,,,,,,,,
S,3,94,2,40,24,38,20,,,,,,,,,,,
S,3,94,3,40,24,38,20,,,,,,,,,,,
S,3,94,4,40,24,38,20,,,,,,,,,,,
S,3,94,5,40,24,38,20,,,,,,,,,,,
S,3,94,6,40,12,38,20,,,,,,,,,,,
S,3,94,7,40,12,38,20,,,,,,,,,,,
S,3,94,8,40,12,38,20,,,,,,,,,,,
S,3,94,9,40,12,38,20,,,,,,,,,,,
S,3,94,10,40,12,38,20,,,,,,,,,,,
S,3,95,1,40,24,38,20,,,,,,,,,,,
S,3,95,2,40,24,38,20,,,,,,,,,,,
S,3,95,3,40,24,38,20,,,,,,,,,,,
S,3,95,4,40,24,38,20,,,,,,,,,,,
S,3,95,5,40,24,38,20,,,,,,,,,,,
S,3,95,6,40,12,38,20,,,,,,,,,,,
S,3,95,7,40,12,38,20,,,,,,,,,,,
S,3,95,8,40,12,38,20,,,,,,,,,,,
S,3,95,9,40,12,38,20,,,,,,,,,,,
S,3,95,10,40,12,38,20,,,,,,,,,,,
S,3,96,1,40,24,38,20,,,,,,,,,,,
S,3,96,2,40,24,38,20,,,,,,,,,,,
S,3,96,3,40,24,38,20,,,,,,,,,,,
S,3,96,4,40,24,38,20,,,,,,,,,,,
S,3,96,5,40,24,38,20,,,,,,,,,,,
S,3,96,6,40,12,38,20,,,,,,,,,,,
S,3,96,7,40,12,38,20,,,,,,,,,,,
S,3,96,8,40,12,38,20,,,,,,,,,,,
S,3,96,9,40,12,38,20,,,,,,,,,,,
S,3,96,10,40,12,38,20,,,,,,,,,,,
S,3,97,1,40,24,38,20,,,,,,,,,,,
S,3,97,2,40,24,38,20,,,,,,,,,,,
S,3,97,3,40,24,38,20,,,,,,,,,,,
S,3,97,4,40,24,38,20,,,,,,,,,,,
S,3,97,5,40,24,38,20,,,,,,,,,,,
S,3,97,6,40,12,38,20,,,,,,,,,,,
S,3,97,7,40,12,38,20,,,,,,,,,,,
S,3,97,8,40,12,38,20,,,,,,,,,,,
S,3,97,9,40,12,38,20,,,,,,,,,,,
S,3,97,10,40,12,38,20,,,,,,,,,,,
S,3,98,1,40,24,38,20,,,,,,,,,,,
S,3,98,2,40,24,38,20,,,,,,,,,,,
S,3,98,3,40,24,38,20,,,,,,,,,,,
S,3,98,4,40,24,38,20,,,,,,,,,,,
S,3,98,5,40,24,38,20,,,,,,,,,,,
S,3,98,6,40,12,38,20,,,,,,,,,,,
S,3,98,7,40,12,38,20,,,,,,,,,,,
S,3,98,8,40,12,38,20,,,,,,,,,,,
S,3,98,9,40,12,38,20,,,,,,,,,,,
S,3,98,10,40,12,38,20,,,,,,,,,,,
S,3,99,1,40,24,38,20,,,,,,,,,,,
S,3,99,2,40,24,38,20,,,,,,,,,,,
S,3,99,3,40,24,38,20,,,,,,,,,,,
S,3,99,4,40,24,38,20,,,,,,,,,,,
S,3,99,5,40,24,38,20,,,,,,,,,,,
S,3,99,6,40,12,38,20,,,,,,,,,,,
S,3,99,7,40,12,38,20,,,,,,,,,,,
S,3,99,8,40,12,38,20,,,,,,,,,,,
S,3,99,9,40,12,38,20,,,,,,,,,,,
S,3,99,10,40,12,38,20,,,,,,,,,,,
S,3,100,1,40,24,38,20,,,,,,,,,,,
S,3,100,2,40,24,38,20,,,,,,,,,,,
S,3,100,3,40,24,38,20,,,,,,,,,,,
S,3,100,4,40,24,38,20,,,,,,,,,,,
S,3,100,5,40,24,38,20,,,,,,,,,,,
S,3,100,6,40,12,38,20,,,,,,,,,,,
S,3,100,7,40,12,38,20,,,,,,,,,,,
S,3,100,8,40,12,38,20,,,,,,,,,,,
S,3,100,9,40,12,38,20,,,,,,,,,,,
S,3,100,10,40,12,38,20,,,,,,,,,,,
S,3,101,1,40,24,38,20,,,,,,,,,,,
S,3,101,2,40,24,38,20,,,,,,,,,,,
S,3,101,3,40,24,38,20,,,,,,,,,,,
S,3,101,4,40,24,38,20,,,,,,,,,,,
S,3,101,5,40,24,38,20,,,,,,,,,,,
S,3,101,6,40,12,38,20,,,,,,,,,,,
S,3,101,7,40,12,38,20,,,,,,,,,,,
S,3,101,8,40,12,38,20,,,,,,,,,,,
S,3,101,9,40,12,38,20,,,,,,,,,,,
S,3,101,10,40,12,38,20,,,,,,,,,,,
S,3,102,1,40,24,38,20,,,,,,,,,,,
S,3,102,2,40,24,38,20,,,,,,,,,,,
S,3,102,3,40,24,38,20,,,,,,,,,,,
